game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium
2026_13_LAC_TB,2026,REG,13,2026-12-06,Sunday,13:00,LAC,,TB,,Home,,,,2026120605,,,202612060tam,,401873101,7204,7,6,,,,,,,,,0,outdoors,grass,,,,,,,Jim Harbaugh,Todd Bowles,,TAM00,Raymond James Stadium
2026_13_WAS_TEN,2026,REG,13,2026-12-06,Sunday,13:00,WAS,,TEN,,Home,,,,2026120606,,,202612060oti,,401873102,7205,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Dan Quinn,Robert Saleh,,NAS00,Nissan Stadium
2026_13_PHI_ARI,2026,REG,13,2026-12-06,Sunday,16:05,PHI,,ARI,,Home,,,,2026120607,,,202612060crd,,401873104,7206,10,7,,,,,,,,,0,"",grass,,,,,,,Nick Sirianni,Jonathan Gannon,,PHO00,State Farm Stadium
2026_13_MIA_DEN,2026,REG,13,2026-12-06,Sunday,16:05,MIA,,DEN,,Home,,,,2026120608,,,202612060den,,401873103,7207,7,9,,,,,,,,,0,outdoors,grass,,,,,,,Jeff Hafley,Sean Payton,,DEN00,Empower Field at Mile High
2026_13_CAR_MIN,2026,REG,13,2026-12-06,Sunday,16:25,CAR,,MIN,,Home,,,,2026120609,,,202612060min,,401873106,7208,6,7,,,,,,,,,0,dome,sportturf,,,,,,,Dave Canales,Kevin O'Connell,,MIN01,U.S. Bank Stadium
2026_13_BUF_NE,2026,REG,13,2026-12-06,Sunday,16:25,BUF,,NE,,Home,,,,2026120610,,,202612060nwe,,401873105,7209,10,7,,,,,,,,,1,outdoors,fieldturf,,,,,,,Sean McDermott,Mike Vrabel,,BOS00,Gillette Stadium
2026_13_HOU_PIT,2026,REG,13,2026-12-06,Sunday,20:20,HOU,,PIT,,Home,,,,2026120611,,,202612060pit,,401873107,7210,7,9,,,,,,,,,0,outdoors,grass,,,,,,,DeMeco Ryans,Mike McCarthy,,PIT00,Acrisure Stadium
2026_13_DAL_SEA,2026,REG,13,2026-12-07,Monday,20:15,DAL,,SEA,,Home,,,,2026120700,,,202612070sea,,401873108,7211,11,8,,,,,,,,,0,outdoors,fieldturf,,,,,,,Brian Schottenheimer,Mike Macdonald,,SEA00,Lumen Field
2026_14_MIN_NE,2026,REG,14,2026-12-10,Thursday,20:15,MIN,,NE,,Home,,,,2026121000,,,202612100nwe,,401873109,7212,4,4,,,,,,,,,0,outdoors,fieldturf,,,,,,,Kevin O'Connell,Mike Vrabel,,BOS00,Gillette Stadium
2026_14_TB_BAL,2026,REG,14,2026-12-13,Sunday,13:00,TB,,BAL,,Home,,,,2026121300,,,202612130rav,,401873116,7213,7,14,,,,,,,,,0,outdoors,grass,,,,,,,Todd Bowles,Jesse Minter,,BAL00,M&T Bank Stadium
2026_14_NO_CAR,2026,REG,14,2026-12-13,Sunday,13:00,NO,,CAR,,Home,,,,2026121301,,,202612130car,,401873115,7214,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Kellen Moore,Dave Canales,,CAR00,Bank of America Stadium
2026_14_ATL_CLE,2026,REG,14,2026-12-13,Sunday,13:00,ATL,,CLE,,Home,,,,2026121302,,,202612130cle,,401873110,7215,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Raheem Morris,Todd Monken,,CLE00,Huntington Bank Field
2026_14_TEN_DET,2026,REG,14,2026-12-13,Sunday,13:00,TEN,,DET,,Home,,,,2026121303,,,202612130det,,401873117,7216,7,7,,,,,,,,,0,dome,fieldturf,,,,,,,Robert Saleh,Dan Campbell,,DET00,Ford Field
2026_14_CHI_MIA,2026,REG,14,2026-12-13,Sunday,13:00,CHI,,MIA,,Home,,,,2026121304,,,202612130mia,,401873111,7217,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Ben Johnson,Jeff Hafley,,MIA00,Hard Rock Stadium
2026_14_DEN_NYJ,2026,REG,14,2026-12-13,Sunday,13:00,DEN,,NYJ,,Home,,,,2026121305,,,202612130nyj,,401873112,7218,7,14,,,,,,,,,0,outdoors,fieldturf,,,,,,,Sean Payton,Aaron Glenn,,NYC01,MetLife Stadium
2026_14_IND_PHI,2026,REG,14,2026-12-13,Sunday,13:00,IND,,PHI,,Home,,,,2026121306,,,202612130phi,,401873114,7219,14,7,,,,,,,,,0,outdoors,grass,,,,,,,Shane Steichen,Nick Sirianni,,PHI00,Lincoln Financial Field
2026_14_HOU_WAS,2026,REG,14,2026-12-13,Sunday,13:00,HOU,,WAS,,Home,,,,2026121307,,,202612130was,,401873113,7220,7,7,,,,,,,,,0,outdoors,grass,,,,,,,DeMeco Ryans,Dan Quinn,,WAS00,Northwest Stadium
2026_14_LAC_LV,2026,REG,14,2026-12-13,Sunday,16:05,LAC,,LV,,Home,,,,2026121308,,,202612130rai,,401873118,7221,7,14,,,,,,,,,1,dome,grass,,,,,,,Jim Harbaugh,Klint Kubliak,,VEG00,Allegiant Stadium
2026_14_KC_CIN,2026,REG,14,2026-12-13,Sunday,16:25,KC,,CIN,,Home,,,,2026121309,,,202612130cin,,401873119,7222,10,7,,,,,,,,,0,outdoors,fieldturf,,,,,,,Andy Reid,Zac Taylor,,CIN00,Paycor Stadium
2026_14_NYG_SEA,2026,REG,14,2026-12-13,Sunday,16:25,NYG,,SEA,,Home,,,,2026121310,,,202612130sea,,401873121,7223,7,6,,,,,,,,,0,outdoors,fieldturf,,,,,,,John Harbaugh,Mike Macdonald,,SEA00,Lumen Field
2026_14_LA_SF,2026,REG,14,2026-12-13,Sunday,16:25,LA,,SF,,Home,,,,2026121311,,,202612130sfo,,401873120,7224,10,7,,,,,,,,,1,outdoors,grass,,,,,,,Sean McVay,Kyle Shanahan,,SFO01,Levi's Stadium
2026_14_BUF_GB,2026,REG,14,2026-12-13,Sunday,20:20,BUF,,GB,,Home,,,,2026121312,,,202612130gnb,,401873122,7225,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Sean McDermott,Matt LaFleur,,GNB00,Lambeau Field
2026_14_PIT_JAX,2026,REG,14,2026-12-14,Monday,20:15,PIT,,JAX,,Home,,,,2026121400,,,202612140jax,,401873123,7226,8,8,,,,,,,,,0,outdoors,grass,,,,,,,Mike McCarthy,Liam Coen,,JAX00,EverBank Stadium
2026_15_SF_LAC,2026,REG,15,2026-12-17,Thursday,20:15,SF,,LAC,,Home,,,,2026121700,,,202612170sdg,,401873124,7227,4,4,,,,,,,,,0,dome,matrixturf,,,,,,,Kyle Shanahan,Jim Harbaugh,,LAX01,SoFi Stadium
2026_15_SEA_PHI,2026,REG,15,2026-12-19,Saturday,17:00,SEA,,PHI,,Home,,,,2026121900,,,202612190phi,,401873125,7228,6,6,,,,,,,,,0,outdoors,grass,,,,,,,Mike Macdonald,Nick Sirianni,,PHI00,Lincoln Financial Field
2026_15_CHI_BUF,2026,REG,15,2026-12-19,Saturday,20:20,CHI,,BUF,,Home,,,,2026121901,,,202612190buf,,401873126,7229,6,6,,,,,,,,,0,outdoors,a_turf,,,,,,,Ben Johnson,Sean McDermott,,BUF00,Highmark Stadium
2026_15_CIN_CAR,2026,REG,15,2026-12-20,Sunday,13:00,CIN,,CAR,,Home,,,,2026122000,,,202612200car,,401873129,7230,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Zac Taylor,Dave Canales,,CAR00,Bank of America Stadium
2026_15_MIA_GB,2026,REG,15,2026-12-20,Sunday,13:00,MIA,,GB,,Home,,,,2026122001,,,202612200gnb,,401873133,7231,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Jeff Hafley,Matt LaFleur,,GNB00,Lambeau Field
2026_15_JAX_HOU,2026,REG,15,2026-12-20,Sunday,13:00,JAX,,HOU,,Home,,,,2026122002,,,202612200htx,,401873132,7232,6,7,,,,,,,,,1,"",astroturf,,,,,,,Liam Coen,DeMeco Ryans,,HOU00,Reliant Stadium
2026_15_CLE_NYG,2026,REG,15,2026-12-20,Sunday,13:00,CLE,,NYG,,Home,,,,2026122003,,,202612200nyg,,401873130,7233,7,7,,,,,,,,,0,outdoors,fieldturf,,,,,,,Todd Monken,John Harbaugh,,NYC01,MetLife Stadium
2026_15_BAL_PIT,2026,REG,15,2026-12-20,Sunday,13:00,BAL,,PIT,,Home,,,,2026122004,,,202612200pit,,401873128,7234,7,6,,,,,,,,,1,outdoors,grass,,,,,,,Jesse Minter,Mike McCarthy,,PIT00,Acrisure Stadium
2026_15_NO_TB,2026,REG,15,2026-12-20,Sunday,13:00,NO,,TB,,Home,,,,2026122005,,,202612200tam,,401873134,7235,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Kellen Moore,Todd Bowles,,TAM00,Raymond James Stadium
2026_15_IND_TEN,2026,REG,15,2026-12-20,Sunday,13:00,IND,,TEN,,Home,,,,2026122006,,,202612200oti,,401873131,7236,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Shane Steichen,Robert Saleh,,NAS00,Nissan Stadium
2026_15_ATL_WAS,2026,REG,15,2026-12-20,Sunday,13:00,ATL,,WAS,,Home,,,,2026122007,,,202612200was,,401873127,7237,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Raheem Morris,Dan Quinn,,WAS00,Northwest Stadium
2026_15_NYJ_ARI,2026,REG,15,2026-12-20,Sunday,16:05,NYJ,,ARI,,Home,,,,2026122008,,,202612200crd,,401873135,7238,7,14,,,,,,,,,0,"",grass,,,,,,,Aaron Glenn,Jonathan Gannon,,PHO00,State Farm Stadium
2026_15_DAL_LA,2026,REG,15,2026-12-20,Sunday,16:25,DAL,,LA,,Home,,,,2026122009,,,202612200ram,,401873136,7239,13,7,,,,,,,,,0,dome,matrixturf,,,,,,,Brian Schottenheimer,Sean McVay,,LAX01,SoFi Stadium
2026_15_DEN_LV,2026,REG,15,2026-12-20,Sunday,16:25,DEN,,LV,,Home,,,,2026122010,,,202612200rai,,401873137,7240,7,7,,,,,,,,,1,dome,grass,,,,,,,Sean Payton,Klint Kubliak,,VEG00,Allegiant Stadium
2026_15_DET_MIN,2026,REG,15,2026-12-20,Sunday,20:20,DET,,MIN,,Home,,,,2026122011,,,202612200min,,401873138,7241,7,10,,,,,,,,,1,dome,sportturf,,,,,,,Dan Campbell,Kevin O'Connell,,MIN01,U.S. Bank Stadium
2026_15_NE_KC,2026,REG,15,2026-12-21,Monday,20:15,NE,,KC,,Home,,,,2026122100,,,202612210kan,,401873139,7242,11,8,,,,,,,,,0,outdoors,grass,,,,,,,Mike Vrabel,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium
2026_16_HOU_PHI,2026,REG,16,2026-12-24,Thursday,20:15,HOU,,PHI,,Home,,,,2026122400,,,202612240phi,,401873140,7243,4,5,,,,,,,,,0,outdoors,grass,,,,,,,DeMeco Ryans,Nick Sirianni,,PHI00,Lincoln Financial Field
2026_16_GB_CHI,2026,REG,16,2026-12-25,Friday,13:00,GB,,CHI,,Home,,,,2026122500,,,202612250chi,,401873141,7244,5,6,,,,,,,,,1,outdoors,grass,,,,,,,Matt LaFleur,Ben Johnson,,CHI98,Soldier Field
2026_16_BUF_DEN,2026,REG,16,2026-12-25,Friday,16:30,BUF,,DEN,,Home,,,,2026122501,,,202612250den,,401873142,7245,6,5,,,,,,,,,0,outdoors,grass,,,,,,,Sean McDermott,Sean Payton,,DEN00,Empower Field at Mile High
2026_16_LA_SEA,2026,REG,16,2026-12-25,Friday,20:15,LA,,SEA,,Home,,,,2026122502,,,202612250sea,,401873143,7246,5,6,,,,,,,,,1,outdoors,fieldturf,,,,,,,Sean McVay,Mike Macdonald,,SEA00,Lumen Field
2026_16_TB_ATL,2026,REG,16,2026-12-27,Sunday,13:00,TB,,ATL,,Home,,,,2026122700,,,202612270atl,,401873146,7247,7,7,,,,,,,,,1,"",fieldturf,,,,,,,Todd Bowles,Raheem Morris,,ATL97,Mercedes-Benz Stadium
2026_16_CLE_BAL,2026,REG,16,2026-12-27,Sunday,13:00,CLE,,BAL,,Home,,,,2026122700,,,202612270rav,,401873149,7248,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Todd Monken,Jesse Minter,,BAL00,M&T Bank Stadium
2026_16_CIN_IND,2026,REG,16,2026-12-27,Sunday,13:00,CIN,,IND,,Home,,,,2026122701,,,202612270clt,,401873145,7249,7,7,,,,,,,,,0,"",fieldturf,,,,,,,Zac Taylor,Shane Steichen,,IND00,Lucas Oil Stadium
2026_16_LAC_MIA,2026,REG,16,2026-12-27,Sunday,13:00,LAC,,MIA,,Home,,,,2026122701,,,202612270mia,,401873150,7250,10,7,,,,,,,,,0,outdoors,grass,,,,,,,Jim Harbaugh,Jeff Hafley,,MIA00,Hard Rock Stadium
2026_16_WAS_MIN,2026,REG,16,2026-12-27,Sunday,13:00,WAS,,MIN,,Home,,,,2026122702,,,202612270min,,401873147,7251,7,7,,,,,,,,,0,dome,sportturf,,,,,,,Dan Quinn,Kevin O'Connell,,MIN01,U.S. Bank Stadium
2026_16_ARI_NO,2026,REG,16,2026-12-27,Sunday,13:00,ARI,,NO,,Home,,,,2026122702,,,202612270nor,,401873148,7252,7,7,,,,,,,,,0,dome,sportturf,,,,,,,Jonathan Gannon,Kellen Moore,,NOR00,Caesars Superdome
2026_16_NE_NYJ,2026,REG,16,2026-12-27,Sunday,13:00,NE,,NYJ,,Home,,,,2026122703,,,202612270nyj,,401873151,7253,6,7,,,,,,,,,1,outdoors,fieldturf,,,,,,,Mike Vrabel,Aaron Glenn,,NYC01,MetLife Stadium
2026_16_CAR_PIT,2026,REG,16,2026-12-27,Sunday,13:00,CAR,,PIT,,Home,,,,2026122703,,,202612270pit,,401873144,7254,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Dave Canales,Mike McCarthy,,PIT00,Acrisure Stadium
2026_16_TEN_LV,2026,REG,16,2026-12-27,Sunday,16:05,TEN,,LV,,Home,,,,2026122704,,,202612270rai,,401873152,7255,7,7,,,,,,,,,0,dome,grass,,,,,,,Robert Saleh,Klint Kubliak,,VEG00,Allegiant Stadium
2026_16_SF_KC,2026,REG,16,2026-12-27,Sunday,16:25,SF,,KC,,Home,,,,2026122705,,,202612270kan,,401873153,7256,10,6,,,,,,,,,0,outdoors,grass,,,,,,,Kyle Shanahan,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium
2026_16_JAX_DAL,2026,REG,16,2026-12-27,Sunday,20:20,JAX,,DAL,,Home,,,,2026122706,,,202612270dal,,401873154,7257,7,7,,,,,,,,,0,"",matrixturf,,,,,,,Liam Coen,Brian Schottenheimer,,DAL00,AT&T Stadium
2026_16_NYG_DET,2026,REG,16,2026-12-28,Monday,20:15,NYG,,DET,,Home,,,,2026122800,,,202612280det,,401873155,7258,8,8,,,,,,,,,0,dome,fieldturf,,,,,,,John Harbaugh,Dan Campbell,,DET00,Ford Field
2026_17_BAL_CIN,2026,REG,17,2026-12-31,Thursday,20:15,BAL,,CIN,,Home,,,,2026123100,,,202612310cin,,401873156,7259,4,4,,,,,,,,,1,outdoors,fieldturf,,,,,,,Jesse Minter,Zac Taylor,,CIN00,Paycor Stadium
2026_17_NO_ATL,2026,REG,17,2027-01-03,Sunday,13:00,NO,,ATL,,Home,,,,2027010300,,,202701030atl,,401873164,7260,7,7,,,,,,,,,1,"",fieldturf,,,,,,,Kellen Moore,Raheem Morris,,ATL97,Mercedes-Benz Stadium
2026_17_SEA_CAR,2026,REG,17,2027-01-03,Sunday,13:00,SEA,,CAR,,Home,,,,2027010301,,,202701030car,,401873167,7261,9,7,,,,,,,,,0,outdoors,grass,,,,,,,Mike Macdonald,Dave Canales,,CAR00,Bank of America Stadium
2026_17_IND_CLE,2026,REG,17,2027-01-03,Sunday,13:00,IND,,CLE,,Home,,,,2027010302,,,202701030cle,,401873162,7262,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Shane Steichen,Todd Monken,,CLE00,Huntington Bank Field
2026_17_NYG_DAL,2026,REG,17,2027-01-03,Sunday,13:00,NYG,,DAL,,Home,,,,2027010303,,,202701030dal,,401873165,7263,6,7,,,,,,,,,1,"",matrixturf,,,,,,,John Harbaugh,Brian Schottenheimer,,DAL00,AT&T Stadium
2026_17_WAS_JAX,2026,REG,17,2027-01-03,Sunday,13:00,WAS,,JAX,,Home,,,,2027010300,,,202701030jax,,401873160,7264,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Dan Quinn,Liam Coen,,JAX00,EverBank Stadium
2026_17_KC_LAC,2026,REG,17,2027-01-03,Sunday,13:00,KC,,LAC,,Home,,,,2027010301,,,202701030sdg,,401873158,7265,7,7,,,,,,,,,1,dome,matrixturf,,,,,,,Andy Reid,Jim Harbaugh,,LAX01,SoFi Stadium
2026_17_BUF_MIA,2026,REG,17,2027-01-03,Sunday,13:00,BUF,,MIA,,Home,,,,2027010304,,,202701030mia,,401873161,7266,9,7,,,,,,,,,1,outdoors,grass,,,,,,,Sean McDermott,Jeff Hafley,,MIA00,Hard Rock Stadium
2026_17_DEN_NE,2026,REG,17,2027-01-03,Sunday,13:00,DEN,,NE,,Home,,,,2027010302,,,202701030nwe,,401873157,7267,9,7,,,,,,,,,0,outdoors,fieldturf,,,,,,,Sean Payton,Mike Vrabel,,BOS00,Gillette Stadium
2026_17_MIN_NYJ,2026,REG,17,2027-01-03,Sunday,13:00,MIN,,NYJ,,Home,,,,2027010305,,,202701030nyj,,401873163,7268,7,7,,,,,,,,,0,outdoors,fieldturf,,,,,,,Kevin O'Connell,Aaron Glenn,,NYC01,MetLife Stadium
2026_17_LA_TB,2026,REG,17,2027-01-03,Sunday,13:00,LA,,TB,,Home,,,,2027010303,,,202701030tam,,401873159,7269,9,7,,,,,,,,,0,outdoors,grass,,,,,,,Sean McVay,Todd Bowles,,TAM00,Raymond James Stadium
2026_17_PIT_TEN,2026,REG,17,2027-01-03,Sunday,13:00,PIT,,TEN,,Home,,,,2027010306,,,202701030oti,,401873166,7270,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Mike McCarthy,Robert Saleh,,NAS00,Nissan Stadium
2026_17_LV_ARI,2026,REG,17,2027-01-03,Sunday,16:05,LV,,ARI,,Home,,,,2027010307,,,202701030crd,,401873168,7271,7,7,,,,,,,,,0,"",grass,,,,,,,Klint Kubliak,Jonathan Gannon,,PHO00,State Farm Stadium
2026_17_DET_CHI,2026,REG,17,2027-01-03,Sunday,16:25,DET,,CHI,,Home,,,,2027010308,,,202701030chi,,401873169,7272,6,9,,,,,,,,,1,outdoors,grass,,,,,,,Dan Campbell,Ben Johnson,,CHI98,Soldier Field
2026_17_PHI_SF,2026,REG,17,2027-01-03,Sunday,20:20,PHI,,SF,,Home,,,,2027010309,,,202701030sfo,,401873170,7273,10,7,,,,,,,,,0,outdoors,grass,,,,,,,Nick Sirianni,Kyle Shanahan,,SFO01,Levi's Stadium
2026_17_HOU_GB,2026,REG,17,2027-01-04,Monday,20:15,HOU,,GB,,Home,,,,2027010400,,,202701040gnb,,401873171,7274,11,10,,,,,,,,,0,outdoors,grass,,,,,,,DeMeco Ryans,Matt LaFleur,,GNB00,Lambeau Field
2026_18_SF_ARI,2026,REG,18,2027-01-10,Sunday,13:00,SF,,ARI,,Home,,,,2027011000,,,202701100crd,,401873184,7275,7,7,,,,,,,,,1,"",grass,,,,,,,Kyle Shanahan,Jonathan Gannon,,PHO00,State Farm Stadium
2026_18_PIT_BAL,2026,REG,18,2027-01-10,Sunday,13:00,PIT,,BAL,,Home,,,,2027011001,,,202701100rav,,401873183,7276,7,10,,,,,,,,,1,outdoors,grass,,,,,,,Mike McCarthy,Jesse Minter,,BAL00,M&T Bank Stadium
2026_18_NYJ_BUF,2026,REG,18,2027-01-10,Sunday,13:00,NYJ,,BUF,,Home,,,,2027011002,,,202701100buf,,401873181,7277,7,7,,,,,,,,,1,outdoors,a_turf,,,,,,,Aaron Glenn,Sean McDermott,,BUF00,Highmark Stadium
2026_18_ATL_CAR,2026,REG,18,2027-01-10,Sunday,13:00,ATL,,CAR,,Home,,,,2027011003,,,202701100car,,401873172,7278,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Raheem Morris,Dave Canales,,CAR00,Bank of America Stadium
2026_18_CLE_CIN,2026,REG,18,2027-01-10,Sunday,13:00,CLE,,CIN,,Home,,,,2027011004,,,202701100cin,,401873174,7279,7,10,,,,,,,,,1,outdoors,fieldturf,,,,,,,Todd Monken,Zac Taylor,,CIN00,Paycor Stadium
2026_18_LAC_DEN,2026,REG,18,2027-01-10,Sunday,13:00,LAC,,DEN,,Home,,,,2027011005,,,202701100den,,401873179,7280,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Jim Harbaugh,Sean Payton,,DEN00,Empower Field at Mile High
2026_18_DET_GB,2026,REG,18,2027-01-10,Sunday,13:00,DET,,GB,,Home,,,,2027011006,,,202701100gnb,,401873176,7281,7,6,,,,,,,,,1,outdoors,grass,,,,,,,Dan Campbell,Matt LaFleur,,GNB00,Lambeau Field
2026_18_TEN_HOU,2026,REG,18,2027-01-10,Sunday,13:00,TEN,,HOU,,Home,,,,2027011007,,,202701100htx,,401873187,7282,7,6,,,,,,,,,1,"",astroturf,,,,,,,Robert Saleh,DeMeco Ryans,,HOU00,Reliant Stadium
2026_18_JAX_IND,2026,REG,18,2027-01-10,Sunday,13:00,JAX,,IND,,Home,,,,2027011008,,,202701100clt,,401873177,7283,7,7,,,,,,,,,1,"",fieldturf,,,,,,,Liam Coen,Shane Steichen,,IND00,Lucas Oil Stadium
2026_18_LV_KC,2026,REG,18,2027-01-10,Sunday,13:00,LV,,KC,,Home,,,,2027011009,,,202701100kan,,401873178,7284,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Klint Kubliak,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium
2026_18_SEA_LA,2026,REG,18,2027-01-10,Sunday,13:00,SEA,,LA,,Home,,,,2027011010,,,202701100ram,,401873185,7285,7,7,,,,,,,,,1,dome,matrixturf,,,,,,,Mike Macdonald,Sean McVay,,LAX01,SoFi Stadium
2026_18_CHI_MIN,2026,REG,18,2027-01-10,Sunday,13:00,CHI,,MIN,,Home,,,,2027011011,,,202701100min,,401873173,7286,7,7,,,,,,,,,1,dome,sportturf,,,,,,,Ben Johnson,Kevin O'Connell,,MIN01,U.S. Bank Stadium
2026_18_MIA_NE,2026,REG,18,2027-01-10,Sunday,13:00,MIA,,NE,,Home,,,,2027011012,,,202701100nwe,,401873180,7287,7,7,,,,,,,,,1,outdoors,fieldturf,,,,,,,Jeff Hafley,Mike Vrabel,,BOS00,Gillette Stadium
2026_18_TB_NO,2026,REG,18,2027-01-10,Sunday,13:00,TB,,NO,,Home,,,,2027011013,,,202701100nor,,401873186,7288,7,7,,,,,,,,,1,dome,sportturf,,,,,,,Todd Bowles,Kellen Moore,,NOR00,Caesars Superdome
2026_18_PHI_NYG,2026,REG,18,2027-01-10,Sunday,13:00,PHI,,NYG,,Home,,,,2027011014,,,202701100nyg,,401873182,7289,7,7,,,,,,,,,1,outdoors,fieldturf,,,,,,,Nick Sirianni,John Harbaugh,,NYC01,MetLife Stadium
2026_18_DAL_WAS,2026,REG,18,2027-01-10,Sunday,13:00,DAL,,WAS,,Home,,,,2027011015,,,202701100was,,401873175,7290,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Brian Schottenheimer,Dan Quinn,,WAS00,Northwest Stadium
